cid,entry_date,entry_price,exit_date,exit_price,exit_type,gross_return,hold_days,es,recon_date
BSOL-USD,2026-02-01,134.10791015625,2026-02-02,123.37927734375,SL,-0.07999999999999996,1,E1,2026-01-31
WIF-USD,2026-03-01,0.1903650015592575,2026-03-03,0.21456700563430786,TP,0.12713473525498156,2,E1,2026-02-28
RAY-USD,2026-03-01,0.5882030129432678,2026-03-15,0.6116718649864197,MAXHOLD,0.03989923806360275,14,E1,2026-02-28
RENDER-USD,2026-03-01,1.33788001537323,2026-03-09,1.4713809490203857,TP,0.0997854307659367,8,E1,2026-02-28
FARTCOIN-USD,2026-03-01,0.15347599983215332,2026-03-03,0.17412599921226501,TP,0.13454872033865392,2,E1,2026-02-28
ORCA-USD,2026-03-01,0.8676319718360901,2026-03-04,0.9977767676115036,TP,0.14999999999999997,3,E1,2026-02-28
MSOL-USD,2026-03-01,113.70613098144531,2026-03-15,120.13858795166016,MAXHOLD,0.05657088949112602,14,E1,2026-02-28
JITOSOL-USD,2026-03-01,105.54216003417969,2026-03-15,111.35157775878906,MAXHOLD,0.05504357427143809,14,E1,2026-02-28
PYUSD-USD,2026-03-01,0.9998170137405396,2026-03-15,0.9996583461761475,MAXHOLD,-0.00015869660368998816,14,E1,2026-02-28
HNT-USD,2026-03-01,1.2788829803466797,2026-03-05,1.1765723419189453,SL,-0.07999999999999999,4,E1,2026-02-28
ZETA-USD,2026-03-01,0.05290500074625015,2026-03-15,0.05046575143933296,MAXHOLD,-0.046106214393921575,14,E1,2026-02-28
STSOL-USD,2026-03-01,102.15762329101562,2026-03-15,106.95250701904297,MAXHOLD,0.04693613235664455,14,E1,2026-02-28
BSOL-USD,2026-03-01,106.87064361572266,2026-03-15,112.71847534179688,MAXHOLD,0.05471878458130568,14,E1,2026-02-28
